cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
1,5.8.1451,4217292,N,IMP3CAD,M10 ATENDIMENTO PNE  ,Bancada Base,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774407600000,10:37:32,1774407600000,,,,500,8,400,1,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,4217292,4.100001,N,IMP3CAD,Bancada Base,BAS SUP                                           ,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774407600000,10:37:33,1774407600000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,4217292,4.100002,N,IMP3CAD,Bancada Base,FUNDO                                             ,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774407600000,10:37:33,1774407600000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,4217292,4.100003,N,IMP3CAD,Bancada Base,KIT PE                                            ,UN,UN,4.0,0.0,0.0,0.0,0.0,40,1774407600000,10:37:33,1774407600000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,4217292,4.100004,N,IMP3CAD,Bancada Base,LAT DIR                                           ,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774407600000,10:37:33,1774407600000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,4217292,4.100005,N,IMP3CAD,Bancada Base,LAT ESQ                                           ,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774407600000,10:37:33,1774407600000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
4,4.100001,1.1.0002,N,IMP3CAD,BAS SUP                                           ,MDF MELAMINA AMEIXA NEGRA 18MM                    ,UN,M2,0.5489,0.0,0.0,0.0,0.0,10,1774407600000,10:37:33,1774407600000,,,,400,2,100,1,0,IMP3CAD,,998.0,550.0,0.0,,S,N,N,S,S,S,S,0.0,,0,0,N,0.0,PDM,693000
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
